"Date","Post Type","Content","Video Thumbnail","Image","Like","Retweet","Reply"
"2023-08-29T14:54:23.000Z","image","Understand Emilio Ballard-Matthews will be part of Wolves squad tonight… aged just 15 🟠🐺 #WWFCUndersrand Wolves have now won the race to sign Watford and England youth international Emilio Ballard-Matthews. 🟠🤝🏻 #WWFC

Wolves have sealed the deal today — following interest from a number of Premier League clubs.","","https://pbs.twimg.com/media/FxYmOiuakAAmuHj?format=jpg&name=small","9.7K","645","197"
"2023-08-29T14:16:14.000Z","image","🔴⏳🇹🇷 #MUFCManchester United now consider Altay Bayindir deal from Fenerbahçe ‘on track’ — working on final details and then it’ll be confirmed. 🚨🔴🇹🇷 #MUFC

Official statement not expected today as there’s still some work to do but €7m deal underway. Player in UK since Friday.","","https://pbs.twimg.com/media/F4sqPVvXcAAcQLx?format=jpg&name=small","26K","1.6K","570"
"2023-08-29T14:04:56.000Z","image","Djed Spence, ready to travel today to Leeds in order to undergo medical as new #LUFC player on loan 🚨🟡🔵

Tottenham set to receive £1m loan fee. No buy option clause included.","","https://pbs.twimg.com/media/F4tD5AuaIAEEnzL?format=jpg&name=small","22K","1.2K","340"
"2023-08-29T11:45:00.000Z","image","Official, confirmed. Fermín López signs new four year deal at Barcelona and it includes €400m release clause 🔵🔴","","https://pbs.twimg.com/media/F4sj3VEWIAA0gl9?format=jpg&name=small","80K","3.8K","673"
"2023-08-29T11:43:24.000Z","image","Understand Lille have presented formal bid to Espanyol for Martin Braithwaite in the last 24h 🔴🇩🇰

Espanyol rejected opening bid but Lille remain interested.","","https://pbs.twimg.com/media/F4sjfU_XsAA5JDw?format=jpg&name=small","16K","956","237"
"2023-08-29T11:35:07.000Z","image","Negotiations between AS Monaco and Fulham for Adarabioyo continue 🇲🇨Fulham CB Tosin Adarabioyo has trained separately yesterday as club prepared for his departure ⚪️⚫️

Tosin informed the club of his intention to leave, AS Monaco re-opened talks with Fulham hoping to agree deal in the next 48h. Talks continue. 🔴⚪️","","https://pbs.twimg.com/media/F4nFbNMXsAA9JSg?format=jpg&name=small","8.2K","525","153"
"2023-08-29T11:24:33.000Z","image","João Félix’s stance remains the same: he wants Barcelona and he’s waiting for Barça until Friday 🔵🔴🇵🇹 #FCB🚨 EXCLUSIVE — João Félix statement on his future: “I’d love to play for Barça”.

◉ “Barcelona has always been my first choice and I’d love to join Barça”.

◉ “It was always my dream since I was a kid”.

◉ “If it happens, it will be a dream come true for me”.","","https://pbs.twimg.com/media/F1V8unCXgAAxJ4V?format=jpg&name=small","27K","2.4K","978"
"2023-08-29T11:14:02.000Z","image","Djed Spence, set to join to Leeds Utd on loan deal from Tottenham — agreement has been reached today between the two clubs 🟡🔵🤝🏻 #LUFC

£1m loan fee, player has to give green light soon then here we go.","","https://pbs.twimg.com/media/F4scxwoWAAAZ2Fu?format=jpg&name=small","31K","2.2K","517"
"2023-08-29T11:06:34.000Z","image","West Ham have decided to leave the race for Harry Maguire, as things stand — after trying again but no green light from Man United ⛔️⚒️ #WHUFC

He’s no longer on the club’s list at this stage, as  reported.","","https://pbs.twimg.com/media/F4sbEMDX0AA4QqF?format=jpg&name=small","32K","2.5K","1.3K"
"2023-08-29T10:56:15.000Z","image","Inter are now confident to get Benjamin Pavard deal done. Direct contacts with Bayern ongoing right now. 🚨⚫️🔵🇫🇷

Talks advancing well to make the deal happen today on €30m fee plus €2m add ons.","","https://pbs.twimg.com/media/F4sYtVuWUAE7j25?format=jpg&name=small","18K","1.5K","439"
"2023-08-29T10:41:20.000Z","image","Ange Postecoglou, happy with Giovani Lo Celso to stay at Tottenham. Positive feedback on Argentine midfielder who’s likely to continue at Spurs ⚪️🇦🇷 #THFC

It’d take an important bid to change club stance on Lo Celso in the final days.","","https://pbs.twimg.com/media/F4sVSlCWoAAXmPC?format=jpg&name=small","20K","1.3K","316"
"2023-08-29T10:40:07.000Z","image","Nottingham Forest are considering the possibility to re-open talks for Nuno Tavares with Arsenal. 🔴🌳 #NFFC

Discussions ongoing to make decision soon.Understand talks between Nottingham Forest and Arsenal for Nuno Tavares are not easy — deal getting complicated at this stage 🚨🔴🌳 #NFFC

There are other options for Nuno now.","","https://pbs.twimg.com/media/F35Vl1RXMAAisrc?format=jpg&name=small","12K","1K","310"
"2023-08-29T09:52:13.000Z","image","Al Ittihad have submitted formal bid for Luiz Felipe after talks on Monday: €22m fixed fee plus €3m add-ons, expecting to get the deal done today with Betis and player side 🟡⚫️🇸🇦 #AlIttihad

Betis are already looking for new CB as potential replacement.","","https://pbs.twimg.com/media/F4sKDE_XMAA3CX3?format=jpg&name=small","21K","2.3K","1K"
"2023-08-28T22:54:47.000Z","image","Manchester United are still discussing internally about best option for new left back 🚨🔴 #MUFC

Contacts took place today again for Cucurella, also Marcos Alonso and Reguilón remain in list.

United also called to ask for conditions for Tagliafico deal, well known by Ten Hag.","","https://pbs.twimg.com/media/F4pzk5cXMAM9jC_?format=jpg&name=small","45K","3.9K","1.4K"
"2023-08-28T21:58:35.000Z","image","Folarin Balogun, set to travel to Monaco on Tuesday in order to undergo medical tests and complete his permanent move to AS Monaco ⚪️🔴🛩️ #ASMonaco

€40m package deal plus sell on clause for Arsenal in the future — agreed last Saturday, set to be sealed.

Here we go, confirmed.","","https://pbs.twimg.com/media/F4pmtpDWMAAN3vW?format=jpg&name=small","40K","2.5K","372"
"2023-08-28T21:35:47.000Z","image","Lazio and OM have already exchanged signed contracts for Mattéo Guendouzi deal, here we go! ⚪️🔵🇫🇷 #Lazio

Agreement sealed for €1m loan fee, €12m obligation to buy, €5m easy add-ons and also 10% sell on clause for OM.

🛩️ If all goes to plan, Guendouzi will travel on Tuesday.","","https://pbs.twimg.com/media/F4phfmrW0AA7Er2?format=jpg&name=small","23K","2.4K","483"
"2023-08-28T21:22:04.000Z","image","Birmingham City have sealed £3m deal with Cremonese for Emmanuel Aiwu, agreement completed. ⚪️🔵🤝🏻

Medical tests booked on Tuesday.","","https://pbs.twimg.com/media/F4peWoSWQAAnHDd?format=jpg&name=small","26K","1.5K","372"
"2023-08-28T21:13:31.000Z","image","Romelu Lukaku, set to land in Rome on Tuesday at 5pm Italy time 🟡🔴🇧🇪 

AS Roma owner Dan Friedkin will drive the private flight personally. 🛩️

Friedkin’s work on the deal was crucial to agree terms with Chelsea owners, key factor — showing AS Roma ambition.","","https://pbs.twimg.com/media/F4pcZXuWsAE-OB9?format=jpg&name=360x360,https://pbs.twimg.com/media/F4pcZXYW0AAAg2F?format=jpg&name=360x360","47K","3.4K","614"
"2023-08-28T21:05:36.000Z","image","Inter manager Inzaghi: “Lukaku, very good signing and it’s good news for AS Roma & Italian football, it’s excellent news for Serie A to have top players like Lukaku”, told DAZN. 🇧🇪

“I’m very happy with my own players, I’m so happy with them”.","","https://pbs.twimg.com/media/F4palg2WIAA5QsN?format=jpg&name=small","24K","1.3K","320"
"2023-08-28T20:55:14.000Z","image","Fermín López has agreed new long term deal at Barcelona valid until June 2028. Agreement in place, after round of talks revealed yesterday 🔵🔴🇪🇸 #FCB

It will be signed on Tuesday, as called by  tonight.

Barça convinced he’s present and future of the club.","","https://pbs.twimg.com/media/F4pYNszWsAEZeFk?format=jpg&name=small","55K","2.9K","389"
"2023-08-28T20:52:22.000Z","image","✅🔵🔴✍🏻 #FCBUnderstand Barcelona have opened talks to offer new deal to Fermín López, 2003 born talent who has well impressed in pre-season 🔵🔴🇪🇸 #FCB 

Discussions will take place with Fermín's camp in order to reach an agreement.","","https://pbs.twimg.com/media/F4lHncUXgAAmnaR?format=jpg&name=small","18K","934","251"
"2023-08-28T20:48:03.000Z","image","Michael Murillo in Marseille ahead of OM permanent move from Anderlecht ⚪️🔵EXCL: Olympique Marseille agree deal to sign Michael Murillo from Anderlecht on permanent deal, here we go! 🚨⚪️🔵🇵🇦 #OM

27 yo right back will join OM in the next hours, agreement between all parties also on personal terms. #TeamOM","","https://pbs.twimg.com/media/F4pWkV_XIAAS_Id?format=jpg&name=small,https://pbs.twimg.com/media/F4dtMfXXAAAzway?format=jpg&name=240x240","13K","1.4K","226"
"2023-08-28T20:47:16.000Z","image","Samu Castillejo, on the list at PAOK and two Italian clubs — also Al Shabab keen since last week. ⚪️🇪🇸 #transfers

Spanish winger will leave Valencia in the final days.","","https://pbs.twimg.com/media/F4pWY3fW4AAf-Ny?format=jpg&name=small","14K","970","230"
"2023-08-28T18:12:15.000Z","image","AS Roma are discussing final details of Romelu Lukaku loan deal — then it will be done. 🟡🔴🇧🇪 #ASRoma

Sources close to negotiation describe it as ‘very close’, waiting to get it sealed in the next hours.","","https://pbs.twimg.com/media/F4oy6IeXYAACbTW?format=jpg&name=small","16K","1.2K","397"
"2023-08-28T18:00:28.000Z","image","Matheus Nunes already agreed personal terms with Manchester City last Friday and he doesn’t change his stance: he wants to join City 🔵🇵🇹 #MCFC

Negotiations between the two clubs continue after bid in excess of €60m.","","https://pbs.twimg.com/media/F4owNkQWIAECwfk?format=jpg&name=small","35K","2.3K","550"
"2023-08-28T17:20:09.000Z","image","Nottingham Forest decided to reject formal bid from Brentford for Brennan Johnson 🚨⛔️🌳 #NFFC

Proposal was worth £43m plus add-ons and sell-on clause, not enough to get Forest green light.

Tottenham are still interested and had contacts to sign Johnson. #THFC","","https://pbs.twimg.com/media/F4om_AmWEAA0AWY?format=jpg&name=small","42K","2.6K","671"
"2023-08-28T16:36:33.000Z","image","Understand Benfica are prepared to let Tomás Araújo leave on loan deal in final days of the window 🔴🇵🇹 #Benfica

There are alreadg 6 clubs interested in England, Spain and Germany. Player set to decide his future destination in 24h. Loan deal could include a buy clause.","","https://pbs.twimg.com/media/F4odAZzXwAElvEK?format=jpg&name=small","18K","1.3K","304"
"2023-08-28T16:25:52.000Z","text","Carlos Baleba, now in England and set to undergo medical tests as new Brighton player. 🔵🇨🇲

2004 born midfielder will cost €30m add ons included.","","","18K","1K","239"
"2023-08-28T16:24:30.000Z","text","Beto completed medical tests and he’s set to be unveiled as new Everton player after €30m deal agreed 🔵🇵🇹 #EFC","","","17K","1K","259"
"2023-08-28T16:11:23.000Z","image","Ajax are on the verge of completing deal to sign Georges Mikautadze from Metz, agreement being finalised ⚪️🔴🇬🇪

Medical to take place tomorrow if all goes to plan, as  called.","","https://pbs.twimg.com/media/F4oXPmNWgAAubcZ?format=jpg&name=small","16K","1.2K","345"
"2023-08-28T16:05:42.000Z","text","🤝🏻😊","","","444","19","29"
"2023-08-28T15:59:55.000Z","image","Timothy Castagne, completing final part of medical tests as new Fulham player in London — permanent transfer from Leicester ⚪️⚫️🇧🇪 #FulhamFC

Personal terms agreed, fee in excess of £13m… and here we go 🤝🏻","","https://pbs.twimg.com/media/F4oUnwTXoAAwy0j?format=jpg&name=small","25K","1.5K","287"
"2023-08-28T15:16:56.000Z","image","Al Arabi have presented formal bid for Marco Verratti, negotiations ongoing on both clubs and player side 🚨🇮🇹🇶🇦

Verratti agreed terms with Al Hilal, deal collapsed as PSG rejected two bids.

Talks set to advance with Al Arabi, if no bids will arrive from European top clubs.","","https://pbs.twimg.com/media/F4oKyGcX0AAozmO?format=jpg&name=small","20K","1.4K","549"
"2023-08-28T15:16:38.000Z","image","👀🇶🇦🇮🇹 #AlArabiUnderstand Qatari side Al Arabi are set to submit an official bid to sign Marco Verratti. Negotiations to enter crucial stages soon. 🇶🇦🇮🇹

Verratti agreed terms with Al Hilal in July but no deal between clubs with PSG.

Al Arabi SC now trying to approach Verratti.","","https://pbs.twimg.com/media/F4M9FkgWYAAygrn?format=jpg&name=small","9.6K","790","348"
"2023-08-28T15:11:53.000Z","image","Understand Serie A side Lecce have bid for Barnsley talent Fábio Jaló 🟡🔴🇵🇹

Portugal U19 forward is considered a priority for the Italian club who have one of the youngest first team squads in Europe

Clubs in the Premier League are also monitoring the situation.","","https://pbs.twimg.com/media/F4oJoCnWEAAMpTT?format=jpg&name=small","12K","782","233"
"2023-08-28T11:10:51.000Z","image","Official, confirmed. Pol Lirola leaves OM in order to join Serie A side Frosinone on loan deal 🔵🤝🏻 #OM","","https://pbs.twimg.com/media/F4nSdTQXkAADdvV?format=jpg&name=small","12K","757","253"
"2023-08-28T10:46:38.000Z","image","Jesper Lindstrøm to Napoli, here we go! Verbal agreement in place with Eintracht on €25m package, player side on five year contract for 2000 born winger 🔵🇩🇰 #Napoli

Lindstrøm didn’t train with the team today as he’s prepared to travel to Italy, medical booked on Tuesday.","","https://pbs.twimg.com/media/F4nM6loWcAEvjkK?format=jpg&name=small","27K","2.8K","681"
"2023-08-28T10:28:09.000Z","image","Carlos Baleba will undergo medical tests as new Brighton player later today, in the afternoon — completing formal process to join the club on Tuesday 🔵🇨🇲

Fee confirmed: €27m plus €3m add-ons and sell-on clause included for Lille.

Contract valid until June 2028. #BHAFC","","https://pbs.twimg.com/media/F4nIr5XW4AA73gM?format=jpg&name=small","12K","819","304"
"2023-08-28T10:25:00.000Z","image","✅🔵🇨🇲 #BHAFCCarlos Baleba to Brighton, here we go! Verbal agreement reached with Lille on €27m fixed fee plus €3m add-ons and sell-on clause included 🚨🔵 #BHAFC

Personal terms agreed, medical booked.

2004 born midfielder will replace Caicedo.

Exclusive from 2 weeks ago, confirmed.","","https://pbs.twimg.com/media/F4eCD5wWEAEajTf?format=jpg&name=small","10K","586","296"
"2023-08-28T10:23:31.000Z","image","Norwich City are interested in Kasey Palmer, in the list as potential target for the final days. 🟡🟢 #transfers

Club tempted to test Coventry with a bid this week.","","https://pbs.twimg.com/media/F4nHn4uXUAAYE9I?format=jpg&name=small","14K","839","248"
"2023-08-28T10:21:24.000Z","image","Fulham CB Tosin Adarabioyo has trained separately yesterday as club prepared for his departure ⚪️⚫️

Tosin informed the club of his intention to leave, AS Monaco re-opened talks with Fulham hoping to agree deal in the next 48h. Talks continue. 🔴⚪️","","https://pbs.twimg.com/media/F4nFbNMXsAA9JSg?format=jpg&name=small","13K","871","351"
